CustomerID,event_timestamp,CreditScore,Age,Balance,EstimatedSalary,Tenure,NumOfProducts,Exited
CUST01792,2025-05-01 01:51:10.277364+00:00,781,40.0,68577.12,63117.1,7,1.0,1
CUST01793,2025-05-01 01:51:10.277364+00:00,691,68.0,43824.12,89507.88,5,4.0,0
CUST01794,2025-05-01 01:51:10.277364+00:00,836,64.0,220255.09,108418.84,4,1.0,0
CUST01779,2025-05-01 01:51:10.277364+00:00,836,57.0,153967.45,84630.7,3,2.0,0
CUST01778,2025-05-01 01:51:10.277364+00:00,565,,124660.92,37286.35,4,,0
CUST01777,2025-05-01 01:51:10.277364+00:00,505,54.0,1216368.2000000002,65369.4,3,4.0,0
CUST01776,2025-05-01 01:51:10.277364+00:00,765,22.0,18561.22,158031.93,10,2.0,0
CUST01760,2025-05-01 01:51:10.277364+00:00,789,36.0,231647.58,192981.22,6,1.0,0
CUST01761,2025-05-01 01:51:10.277364+00:00,311,54.0,180382.12,190550.3,1,,0
CUST01762,2025-05-01 01:51:10.277364+00:00,538,18.0,127691.78,109392.35,10,2.0,0
CUST01763,2025-05-01 01:51:10.277364+00:00,341,77.0,236223.43,66195.44,10,1.0,0
CUST01764,2025-05-01 01:51:10.277364+00:00,728,84.0,221692.01,36237.51,7,3.0,0
CUST01765,2025-05-01 01:51:10.277364+00:00,457,66.0,27106.49,166532.17,10,1.0,0
CUST01766,2025-05-01 01:51:10.277364+00:00,515,63.0,156099.36,124900.59,1,2.0,0
CUST01758,2025-05-01 01:51:10.277364+00:00,400,51.0,103234.57,188692.34,4,4.0,0
CUST01767,2025-05-01 01:51:10.277364+00:00,761,65.0,134526.03,133746.74,6,1.0,0
CUST01769,2025-05-01 01:51:10.277364+00:00,366,36.0,75191.98,94349.4,9,1.0,0
CUST01770,2025-05-01 01:51:10.277364+00:00,306,57.0,2028.91,79940.6,5,1.0,0
CUST01771,2025-05-01 01:51:10.277364+00:00,825,23.0,46349.9,154837.89,10,1.0,0
CUST01772,2025-05-01 01:51:10.277364+00:00,372,80.0,52735.15,66471.84,3,4.0,0
CUST01773,2025-05-01 01:51:10.277364+00:00,698,52.0,72854.09,72305.91,4,4.0,0
CUST01774,2025-05-01 01:51:10.277364+00:00,704,89.0,92598.21,82407.33,4,2.0,0
CUST01775,2025-05-01 01:51:10.277364+00:00,429,78.0,176638.7,172708.02,6,4.0,0
CUST01768,2025-05-01 01:51:10.277364+00:00,433,,194118.44,173566.6,4,3.0,0
CUST01563,2025-05-01 01:51:10.277364+00:00,401,59.0,27767.39,150521.73,5,3.0,0
CUST01562,2025-05-01 01:51:10.277364+00:00,680,48.0,40343.34,101386.11,3,3.0,0
CUST01561,2025-05-01 01:51:10.277364+00:00,623,39.0,195220.88,81875.2,4,3.0,0
CUST01350,2025-05-01 01:51:10.277364+00:00,310,63.0,50645.82,68403.13,0,3.0,0
CUST01351,2025-05-01 01:51:10.277364+00:00,600,30.0,87797.24,60917.71,1,3.0,0
CUST01352,2025-05-01 01:51:10.277364+00:00,401,34.0,221277.43,33127.78,6,2.0,0
CUST01353,2025-05-01 01:51:10.277364+00:00,724,84.0,196430.63,69405.44,10,2.0,0
CUST01354,2025-05-01 01:51:10.277364+00:00,691,78.0,93403.82,112491.91,10,2.0,0
CUST01355,2025-05-01 01:51:10.277364+00:00,513,82.0,33098.65,138303.13,2,1.0,0
CUST01356,2025-05-01 01:51:10.277364+00:00,387,70.0,104992.51,132142.67,1,4.0,0
CUST01357,2025-05-01 01:51:10.277364+00:00,700,22.0,192930.6,40908.41,0,1.0,0
CUST01358,2025-05-01 01:51:10.277364+00:00,345,49.0,10950.25,126759.59,6,1.0,0
CUST01359,2025-05-01 01:51:10.277364+00:00,762,62.0,186335.17,78081.69,2,4.0,0
CUST01360,2025-05-01 01:51:10.277364+00:00,609,73.0,169977.48,166148.82,5,1.0,0
CUST01361,2025-05-01 01:51:10.277364+00:00,385,22.0,16162.24,78858.16,9,3.0,1
CUST01362,2025-05-01 01:51:10.277364+00:00,391,51.0,158910.07,195548.06,7,4.0,0
CUST01363,2025-05-01 01:51:10.277364+00:00,541,78.0,74663.96,126816.09,5,1.0,0
CUST01364,2025-05-01 01:51:10.277364+00:00,301,79.0,44321.33,91506.02,6,1.0,1
CUST01349,2025-05-01 01:51:10.277364+00:00,843,69.0,105360.9,54987.67,6,4.0,0
CUST01348,2025-05-01 01:51:10.277364+00:00,465,90.0,70400.17,44171.6,7,4.0,0
CUST01347,2025-05-01 01:51:10.277364+00:00,794,75.0,203425.04,188592.52,1,4.0,0
CUST01346,2025-05-01 01:51:10.277364+00:00,665,35.0,123793.81,73607.37,10,,0
CUST01330,2025-05-01 01:51:10.277364+00:00,452,37.0,125329.15,104744.23,3,3.0,0
CUST01331,2025-05-01 01:51:10.277364+00:00,505,67.0,195344.7,178728.13,5,3.0,0
CUST01332,2025-05-01 01:51:10.277364+00:00,754,64.0,150675.1,49894.67,5,4.0,0
CUST01333,2025-05-01 01:51:10.277364+00:00,572,64.0,177497.14,181274.28,8,3.0,0
CUST01334,2025-05-01 01:51:10.277364+00:00,535,89.0,154283.31,163042.79,10,3.0,0
CUST01335,2025-05-01 01:51:10.277364+00:00,820,68.0,44709.51,169612.43,3,3.0,0
CUST01336,2025-05-01 01:51:10.277364+00:00,800,72.0,135839.02,10854.66,7,3.0,0
CUST01365,2025-05-01 01:51:10.277364+00:00,524,86.0,96220.49,105591.32,10,1.0,0
CUST01337,2025-05-01 01:51:10.277364+00:00,416,56.0,70775.29,136088.69,0,2.0,0
CUST01339,2025-05-01 01:51:10.277364+00:00,643,86.0,31375.89,124867.19,4,4.0,1
CUST01340,2025-05-01 01:51:10.277364+00:00,694,64.0,57991.44,25895.04,2,2.0,0
CUST01341,2025-05-01 01:51:10.277364+00:00,363,38.0,202180.65,54930.3,3,2.0,0
CUST01342,2025-05-01 01:51:10.277364+00:00,371,32.0,101317.64,76743.76,7,3.0,0
CUST01343,2025-05-01 01:51:10.277364+00:00,573,18.0,168446.22,146501.58,10,1.0,0
CUST01344,2025-05-01 01:51:10.277364+00:00,619,27.0,124462.12,115053.71,10,3.0,0
CUST01345,2025-05-01 01:51:10.277364+00:00,637,40.0,85174.31,12779.45,9,2.0,0
CUST01338,2025-05-01 01:51:10.277364+00:00,685,31.0,142572.11,86123.91,5,3.0,0
CUST01329,2025-05-01 01:51:10.277364+00:00,826,61.0,160759.15,175045.09,5,1.0,0
CUST01366,2025-05-01 01:51:10.277364+00:00,415,80.0,51346.94,43431.09,5,3.0,0
CUST01368,2025-05-01 01:51:10.277364+00:00,493,45.0,185500.13,192982.85,4,,0
CUST01389,2025-05-01 01:51:10.277364+00:00,682,29.0,131403.59,70360.84,10,2.0,0
CUST01390,2025-05-01 01:51:10.277364+00:00,306,90.0,21128.67,36241.01,9,4.0,0
CUST01391,2025-05-01 01:51:10.277364+00:00,758,52.0,2304.52,120333.48,3,1.0,0
CUST01392,2025-05-01 01:51:10.277364+00:00,383,50.0,175628.07,186684.12,3,4.0,0
CUST01393,2025-05-01 01:51:10.277364+00:00,507,75.0,100127.68,164077.67,0,2.0,0
CUST01394,2025-05-01 01:51:10.277364+00:00,689,52.0,71998.97,113291.31,1,1.0,0
CUST01395,2025-05-01 01:51:10.277364+00:00,613,,111794.76,188865.85,10,4.0,0
CUST01396,2025-05-01 01:51:10.277364+00:00,321,83.0,18098.22,180382.43,9,1.0,0
CUST01397,2025-05-01 01:51:10.277364+00:00,709,61.0,97996.08,78604.37,4,2.0,0
CUST01398,2025-05-01 01:51:10.277364+00:00,814,43.0,78674.94,114458.11,1,1.0,0
CUST01399,2025-05-01 01:51:10.277364+00:00,426,59.0,200047.28,66232.76,2,3.0,0
CUST01400,2025-05-01 01:51:10.277364+00:00,313,47.0,43713.5,11666.64,8,2.0,0
CUST01401,2025-05-01 01:51:10.277364+00:00,311,49.0,189079.23,95725.8,4,3.0,0
CUST01402,2025-05-01 01:51:10.277364+00:00,386,53.0,125100.63,152520.98,0,1.0,0
CUST01403,2025-05-01 01:51:10.277364+00:00,823,36.0,20471.99,130492.3,4,4.0,0
CUST01388,2025-05-01 01:51:10.277364+00:00,550,85.0,219539.69,54076.29,9,3.0,0
CUST01387,2025-05-01 01:51:10.277364+00:00,410,90.0,96144.87,141913.57,0,3.0,0
CUST01386,2025-05-01 01:51:10.277364+00:00,617,18.0,166715.08,194054.43,5,2.0,0
CUST01385,2025-05-01 01:51:10.277364+00:00,383,63.0,21229.76,171776.27,4,1.0,0
CUST01369,2025-05-01 01:51:10.277364+00:00,465,87.0,245188.24,107842.08,8,1.0,0
CUST01370,2025-05-01 01:51:10.277364+00:00,389,,133518.71,198546.78,2,2.0,0
CUST01371,2025-05-01 01:51:10.277364+00:00,421,60.0,22301.46,38587.85,5,4.0,0
CUST01372,2025-05-01 01:51:10.277364+00:00,442,47.0,91942.16,131159.93,8,1.0,0
CUST01373,2025-05-01 01:51:10.277364+00:00,405,,209659.26,138803.75,0,1.0,0
CUST01374,2025-05-01 01:51:10.277364+00:00,727,80.0,99215.8,69227.29,4,4.0,0
CUST01375,2025-05-01 01:51:10.277364+00:00,604,90.0,113918.78,76797.34,3,1.0,0
CUST01367,2025-05-01 01:51:10.277364+00:00,402,61.0,206138.97,139226.2,6,1.0,0
CUST01376,2025-05-01 01:51:10.277364+00:00,616,74.0,102992.72,189639.35,8,3.0,0
CUST01378,2025-05-01 01:51:10.277364+00:00,372,,18298.8,158489.89,10,1.0,0
CUST01379,2025-05-01 01:51:10.277364+00:00,658,69.0,45140.08,147937.15,0,2.0,0
CUST01380,2025-05-01 01:51:10.277364+00:00,522,80.0,90985.77,126086.62,3,2.0,0
CUST01381,2025-05-01 01:51:10.277364+00:00,715,30.0,61359.42,19095.6,0,3.0,0
CUST01382,2025-05-01 01:51:10.277364+00:00,669,62.0,143183.8,135911.3,2,4.0,0
CUST01383,2025-05-01 01:51:10.277364+00:00,563,63.0,153476.42,75533.45,3,3.0,0
CUST01384,2025-05-01 01:51:10.277364+00:00,617,,142516.52,99114.45,0,4.0,0
CUST01377,2025-05-01 01:51:10.277364+00:00,308,81.0,58844.67,126268.45,10,1.0,0
CUST01404,2025-05-01 01:51:10.277364+00:00,836,39.0,242419.64,186095.57,2,1.0,0
CUST01328,2025-05-01 01:51:10.277364+00:00,677,78.0,246231.57,150419.63,8,2.0,0
CUST01326,2025-05-01 01:51:10.277364+00:00,648,64.0,178671.84,162304.43,10,1.0,1
CUST01272,2025-05-01 01:51:10.277364+00:00,419,32.0,216733.18,143158.0,6,1.0,0
CUST01273,2025-05-01 01:51:10.277364+00:00,509,39.0,76792.67,76922.38,10,3.0,0
CUST01274,2025-05-01 01:51:10.277364+00:00,605,82.0,117555.51,155426.26,7,3.0,0
CUST01275,2025-05-01 01:51:10.277364+00:00,569,43.0,129952.09,134655.82,8,3.0,0
CUST01276,2025-05-01 01:51:10.277364+00:00,584,38.0,44572.69,162182.53,7,3.0,0
CUST01277,2025-05-01 01:51:10.277364+00:00,526,41.0,110446.11,105004.55,5,1.0,0
CUST01278,2025-05-01 01:51:10.277364+00:00,680,33.0,213245.28,46863.37,7,1.0,0
CUST01279,2025-05-01 01:51:10.277364+00:00,759,49.0,20131.77,100387.43,7,4.0,0
CUST01280,2025-05-01 01:51:10.277364+00:00,306,33.0,230704.91,69297.62,1,2.0,0
CUST01281,2025-05-01 01:51:10.277364+00:00,328,59.0,217778.39,141880.32,1,1.0,0
CUST01282,2025-05-01 01:51:10.277364+00:00,332,49.0,2139573.8,36001.45,10,2.0,0
CUST01283,2025-05-01 01:51:10.277364+00:00,378,67.0,49635.69,73063.09,0,1.0,1
CUST01284,2025-05-01 01:51:10.277364+00:00,758,58.0,121078.4,11249.66,9,4.0,0
CUST01285,2025-05-01 01:51:10.277364+00:00,837,41.0,154038.87,164949.83,1,1.0,0
CUST01286,2025-05-01 01:51:10.277364+00:00,781,30.0,24987.48,87259.0,6,3.0,0
CUST01271,2025-05-01 01:51:10.277364+00:00,773,43.0,70995.93,113167.77,7,2.0,0
CUST01270,2025-05-01 01:51:10.277364+00:00,321,78.0,24905.52,198360.0,9,1.0,0
CUST01269,2025-05-01 01:51:10.277364+00:00,700,69.0,71980.73,164939.58,5,1.0,0
CUST01268,2025-05-01 01:51:10.277364+00:00,823,82.0,36048.07,18684.8,8,3.0,0
CUST01252,2025-05-01 01:51:10.277364+00:00,766,44.0,20351.31,162732.29,7,3.0,0
CUST01253,2025-05-01 01:51:10.277364+00:00,713,,89989.2,19616.91,10,4.0,1
CUST01254,2025-05-01 01:51:10.277364+00:00,754,59.0,33240.66,32234.29,10,3.0,1
CUST01255,2025-05-01 01:51:10.277364+00:00,532,54.0,69838.64,25682.54,3,,0
CUST01256,2025-05-01 01:51:10.277364+00:00,523,78.0,239723.25,117348.65,0,2.0,0
CUST01257,2025-05-01 01:51:10.277364+00:00,711,38.0,176315.89,88378.14,9,3.0,0
CUST01258,2025-05-01 01:51:10.277364+00:00,634,20.0,1963.05,95888.38,2,2.0,0
CUST01287,2025-05-01 01:51:10.277364+00:00,729,27.0,139211.38,157475.57,10,,0
CUST01259,2025-05-01 01:51:10.277364+00:00,521,25.0,82215.32,119582.05,9,3.0,0
CUST01261,2025-05-01 01:51:10.277364+00:00,577,,150625.36,44794.02,1,2.0,0
CUST01262,2025-05-01 01:51:10.277364+00:00,495,27.0,124931.75,68298.11,1,1.0,0
CUST01263,2025-05-01 01:51:10.277364+00:00,783,30.0,17443.19,198857.76,6,3.0,0
CUST01264,2025-05-01 01:51:10.277364+00:00,541,29.0,128886.87,191010.87,3,4.0,0
CUST01265,2025-05-01 01:51:10.277364+00:00,623,83.0,32564.82,191760.68,9,1.0,0
CUST01266,2025-05-01 01:51:10.277364+00:00,491,91.0,129799.94,15249.8,8,2.0,0
CUST01267,2025-05-01 01:51:10.277364+00:00,316,40.0,61517.15,26995.71,1,3.0,0
CUST01260,2025-05-01 01:51:10.277364+00:00,336,87.0,109675.43,71553.95,0,4.0,0
CUST01327,2025-05-01 01:51:10.277364+00:00,835,39.0,63201.82,79642.1,0,3.0,0
CUST01288,2025-05-01 01:51:10.277364+00:00,584,59.0,210010.8,28543.8,2,2.0,0
CUST01290,2025-05-01 01:51:10.277364+00:00,398,20.0,69582.13,171588.97,3,1.0,0
CUST01311,2025-05-01 01:51:10.277364+00:00,826,69.0,227104.99,117313.8,2,3.0,1
CUST01312,2025-05-01 01:51:10.277364+00:00,461,40.0,153777.27,43932.14,2,1.0,0
CUST01313,2025-05-01 01:51:10.277364+00:00,462,23.0,166844.03,99642.0,6,4.0,0
CUST01314,2025-05-01 01:51:10.277364+00:00,823,53.0,27333.37,71293.33,2,4.0,0
CUST01315,2025-05-01 01:51:10.277364+00:00,570,74.0,16435.26,26982.17,1,1.0,0
CUST01316,2025-05-01 01:51:10.277364+00:00,791,50.0,242085.26,83629.6,6,1.0,0
CUST01317,2025-05-01 01:51:10.277364+00:00,507,66.0,84231.93,125678.3,2,1.0,0
CUST01318,2025-05-01 01:51:10.277364+00:00,838,58.0,211092.78,29389.71,4,3.0,0
CUST01319,2025-05-01 01:51:10.277364+00:00,359,72.0,176118.86,41345.71,6,3.0,0
CUST01320,2025-05-01 01:51:10.277364+00:00,729,43.0,151034.6,26392.17,1,4.0,0
CUST01321,2025-05-01 01:51:10.277364+00:00,608,54.0,171302.49,10212.46,7,1.0,0
CUST01322,2025-05-01 01:51:10.277364+00:00,819,34.0,22346.79,187922.59,1,1.0,0
CUST01323,2025-05-01 01:51:10.277364+00:00,326,49.0,103098.81,169273.64,3,2.0,0
CUST01324,2025-05-01 01:51:10.277364+00:00,498,45.0,151769.1,53993.59,3,4.0,0
CUST01325,2025-05-01 01:51:10.277364+00:00,686,42.0,216890.74,119750.28,7,,0
CUST01310,2025-05-01 01:51:10.277364+00:00,556,46.0,60616.15,138215.07,6,2.0,0
CUST01309,2025-05-01 01:51:10.277364+00:00,806,22.0,232416.92,125267.5,7,2.0,1
CUST01308,2025-05-01 01:51:10.277364+00:00,686,33.0,55411.98,89708.47,6,2.0,0
CUST01307,2025-05-01 01:51:10.277364+00:00,752,54.0,194242.7,42430.02,2,1.0,0
CUST01291,2025-05-01 01:51:10.277364+00:00,696,72.0,72184.83,123137.41,3,3.0,0
CUST01292,2025-05-01 01:51:10.277364+00:00,788,,67682.65,11121.05,1,3.0,0
CUST01293,2025-05-01 01:51:10.277364+00:00,338,61.0,38362.52,181974.4,10,3.0,0
CUST01294,2025-05-01 01:51:10.277364+00:00,570,47.0,107678.44,196864.6,5,4.0,0
CUST01295,2025-05-01 01:51:10.277364+00:00,456,54.0,196117.21,135625.16,0,2.0,0
CUST01296,2025-05-01 01:51:10.277364+00:00,374,77.0,178022.16,148286.74,4,2.0,0
CUST01297,2025-05-01 01:51:10.277364+00:00,429,41.0,225079.84,35384.16,1,1.0,0
CUST01289,2025-05-01 01:51:10.277364+00:00,815,58.0,234138.48,46821.21,3,3.0,0
CUST01298,2025-05-01 01:51:10.277364+00:00,383,43.0,88935.37,155587.37,8,3.0,0
CUST01300,2025-05-01 01:51:10.277364+00:00,758,26.0,191633.87,179052.2,5,2.0,0
CUST01301,2025-05-01 01:51:10.277364+00:00,838,78.0,224543.33,105913.14,3,3.0,0
CUST01302,2025-05-01 01:51:10.277364+00:00,681,36.0,217938.58,36823.93,5,2.0,0
CUST01303,2025-05-01 01:51:10.277364+00:00,739,45.0,116379.4,26855.36,1,3.0,0
CUST01304,2025-05-01 01:51:10.277364+00:00,320,24.0,226714.46,93621.79,1,3.0,1
CUST01305,2025-05-01 01:51:10.277364+00:00,602,62.0,111013.94,11014.36,6,4.0,0
CUST01306,2025-05-01 01:51:10.277364+00:00,383,80.0,225708.05,192633.08,2,3.0,0
CUST01299,2025-05-01 01:51:10.277364+00:00,321,,143054.81,28808.95,1,1.0,0
CUST01405,2025-05-01 01:51:10.277364+00:00,600,82.0,183552.41,140297.1,0,2.0,0
CUST01406,2025-05-01 01:51:10.277364+00:00,542,74.0,65023.57,36838.87,2,2.0,0
CUST01407,2025-05-01 01:51:10.277364+00:00,421,28.0,145438.32,60695.46,10,1.0,0
CUST01507,2025-05-01 01:51:10.277364+00:00,789,86.0,203342.37,188483.02,4,4.0,0
CUST01508,2025-05-01 01:51:10.277364+00:00,575,73.0,244309.43,21918.55,9,1.0,0
CUST01509,2025-05-01 01:51:10.277364+00:00,541,59.0,1222801.2,68891.01,3,2.0,0
CUST01510,2025-05-01 01:51:10.277364+00:00,515,35.0,35016.76,150286.58,8,2.0,0
CUST01511,2025-05-01 01:51:10.277364+00:00,550,,163060.8,140108.84,7,1.0,0
CUST01512,2025-05-01 01:51:10.277364+00:00,425,50.0,17687.23,89920.12,4,2.0,0
CUST01513,2025-05-01 01:51:10.277364+00:00,516,20.0,243380.83,175337.57,0,,0
CUST01514,2025-05-01 01:51:10.277364+00:00,605,45.0,189633.27,23560.69,7,2.0,0
CUST01515,2025-05-01 01:51:10.277364+00:00,484,18.0,245537.09,106728.63,7,2.0,0
CUST01516,2025-05-01 01:51:10.277364+00:00,338,80.0,94313.25,48078.62,6,3.0,0
CUST01517,2025-05-01 01:51:10.277364+00:00,522,64.0,3949.17,81049.25,6,2.0,0
CUST01518,2025-05-01 01:51:10.277364+00:00,483,54.0,130322.42,142821.81,7,4.0,0
CUST01519,2025-05-01 01:51:10.277364+00:00,794,65.0,30295.82,28804.74,0,1.0,0
CUST01520,2025-05-01 01:51:10.277364+00:00,726,36.0,169906.92,18316.62,2,4.0,0
CUST01521,2025-05-01 01:51:10.277364+00:00,477,31.0,124387.86,89957.75,3,2.0,0
CUST01506,2025-05-01 01:51:10.277364+00:00,311,76.0,210592.31,73769.27,5,1.0,0
CUST01505,2025-05-01 01:51:10.277364+00:00,505,40.0,182566.17,146292.14,7,3.0,0
CUST01504,2025-05-01 01:51:10.277364+00:00,460,74.0,100477.66,49725.11,6,1.0,0
CUST01503,2025-05-01 01:51:10.277364+00:00,358,69.0,17040.01,94882.57,1,3.0,0
CUST01487,2025-05-01 01:51:10.277364+00:00,464,33.0,153287.24,186341.49,3,2.0,0
CUST01488,2025-05-01 01:51:10.277364+00:00,604,,149191.17,103846.55,7,3.0,0
CUST01489,2025-05-01 01:51:10.277364+00:00,796,40.0,2240786.3,184897.08,6,2.0,1
CUST01490,2025-05-01 01:51:10.277364+00:00,455,58.0,44848.57,144745.91,9,2.0,0
CUST01491,2025-05-01 01:51:10.277364+00:00,666,50.0,119107.61,47166.99,7,4.0,0
CUST01492,2025-05-01 01:51:10.277364+00:00,550,59.0,157957.43,111306.56,9,2.0,0
CUST01493,2025-05-01 01:51:10.277364+00:00,633,65.0,129930.58,92240.28,6,4.0,0
CUST01522,2025-05-01 01:51:10.277364+00:00,727,84.0,188361.74,61570.11,10,4.0,0
CUST01494,2025-05-01 01:51:10.277364+00:00,810,35.0,112585.4,95700.15,2,1.0,0
CUST01496,2025-05-01 01:51:10.277364+00:00,319,28.0,235503.46,43302.1,8,1.0,0
CUST01497,2025-05-01 01:51:10.277364+00:00,581,,152863.86,84106.23,6,4.0,0
CUST01498,2025-05-01 01:51:10.277364+00:00,300,78.0,109893.93,107280.26,0,1.0,0
CUST01499,2025-05-01 01:51:10.277364+00:00,418,81.0,188845.53,64278.12,2,3.0,0
CUST01500,2025-05-01 01:51:10.277364+00:00,334,53.0,128233.69,43601.63,10,4.0,0
CUST01501,2025-05-01 01:51:10.277364+00:00,497,70.0,248892.41,47664.73,0,3.0,0
CUST01502,2025-05-01 01:51:10.277364+00:00,784,64.0,171484.32,46664.36,5,4.0,0
CUST01495,2025-05-01 01:51:10.277364+00:00,592,,243364.75,88532.52,2,1.0,0
CUST01486,2025-05-01 01:51:10.277364+00:00,503,71.0,103000.34,183945.18,9,2.0,0
CUST01523,2025-05-01 01:51:10.277364+00:00,593,82.0,727672.0,146898.8,5,,0
CUST01525,2025-05-01 01:51:10.277364+00:00,683,27.0,162705.14,193636.03,9,3.0,0
CUST01546,2025-05-01 01:51:10.277364+00:00,837,80.0,101484.33,187129.19,7,1.0,0
CUST01547,2025-05-01 01:51:10.277364+00:00,602,85.0,57613.94,64078.27,3,2.0,0
CUST01548,2025-05-01 01:51:10.277364+00:00,644,30.0,24591.85,194796.4,10,4.0,0
CUST01549,2025-05-01 01:51:10.277364+00:00,300,49.0,160592.42,30675.88,7,4.0,0
CUST01550,2025-05-01 01:51:10.277364+00:00,446,44.0,35713.58,195065.59,10,,0
CUST01551,2025-05-01 01:51:10.277364+00:00,586,68.0,209576.0,52430.66,7,3.0,0
CUST01552,2025-05-01 01:51:10.277364+00:00,352,51.0,240184.34,41874.35,5,3.0,1
CUST01553,2025-05-01 01:51:10.277364+00:00,603,45.0,339472.9,32819.08,0,3.0,0
CUST01554,2025-05-01 01:51:10.277364+00:00,368,90.0,94013.24,70089.16,1,4.0,0
CUST01555,2025-05-01 01:51:10.277364+00:00,660,89.0,234318.03,127146.71,3,1.0,0
CUST01556,2025-05-01 01:51:10.277364+00:00,519,47.0,117676.15,136602.7,3,3.0,0
CUST01557,2025-05-01 01:51:10.277364+00:00,460,26.0,133854.01,80291.47,1,3.0,0
CUST01558,2025-05-01 01:51:10.277364+00:00,388,30.0,186879.0,53844.04,8,1.0,0
CUST01559,2025-05-01 01:51:10.277364+00:00,458,81.0,52633.35,199055.48,1,3.0,0
CUST01560,2025-05-01 01:51:10.277364+00:00,788,55.0,244787.27,61411.56,5,1.0,0
CUST01545,2025-05-01 01:51:10.277364+00:00,444,42.0,185349.48,85709.61,8,2.0,0
CUST01544,2025-05-01 01:51:10.277364+00:00,413,46.0,233138.14,77547.97,9,3.0,0
CUST01543,2025-05-01 01:51:10.277364+00:00,713,71.0,189269.92,46958.68,2,2.0,0
CUST01542,2025-05-01 01:51:10.277364+00:00,726,35.0,40434.37,91311.01,1,1.0,0
CUST01526,2025-05-01 01:51:10.277364+00:00,607,87.0,246927.43,127942.92,8,3.0,0
CUST01527,2025-05-01 01:51:10.277364+00:00,635,60.0,44639.26,105240.48,3,2.0,0
CUST01528,2025-05-01 01:51:10.277364+00:00,674,87.0,12793.19,88384.44,5,1.0,0
CUST01529,2025-05-01 01:51:10.277364+00:00,307,89.0,212762.48,152311.0,8,3.0,0
CUST01530,2025-05-01 01:51:10.277364+00:00,640,,84612.82,77701.52,8,2.0,0
CUST01531,2025-05-01 01:51:10.277364+00:00,428,,107811.59,157620.1,5,2.0,0
CUST01532,2025-05-01 01:51:10.277364+00:00,651,22.0,231417.07,145031.58,4,4.0,0
CUST01524,2025-05-01 01:51:10.277364+00:00,450,43.0,207291.39,22454.61,9,3.0,0
CUST01533,2025-05-01 01:51:10.277364+00:00,657,54.0,110174.2,114756.3,2,2.0,0
CUST01535,2025-05-01 01:51:10.277364+00:00,794,83.0,14873.87,75737.3,2,3.0,0
CUST01536,2025-05-01 01:51:10.277364+00:00,385,80.0,110733.83,20991.53,4,4.0,0
CUST01537,2025-05-01 01:51:10.277364+00:00,474,24.0,163737.88,81478.22,9,2.0,0
CUST01538,2025-05-01 01:51:10.277364+00:00,492,70.0,67293.76,176313.63,9,4.0,0
CUST01539,2025-05-01 01:51:10.277364+00:00,610,23.0,179444.85,24689.97,0,3.0,0
CUST01540,2025-05-01 01:51:10.277364+00:00,418,24.0,119565.99,154999.07,5,2.0,0
CUST01541,2025-05-01 01:51:10.277364+00:00,517,,214526.82,166799.2,6,1.0,0
CUST01534,2025-05-01 01:51:10.277364+00:00,816,69.0,74504.77,178847.77,4,4.0,0
CUST01485,2025-05-01 01:51:10.277364+00:00,406,42.0,185534.71,170107.75,5,4.0,1
CUST01484,2025-05-01 01:51:10.277364+00:00,420,34.0,132205.59,28940.29,9,4.0,0
CUST01483,2025-05-01 01:51:10.277364+00:00,583,30.0,64101.35,90376.44,7,3.0,0
CUST01428,2025-05-01 01:51:10.277364+00:00,681,22.0,92226.84,140808.85,0,2.0,0
CUST01429,2025-05-01 01:51:10.277364+00:00,831,89.0,71273.91,16158.67,10,3.0,0
CUST01430,2025-05-01 01:51:10.277364+00:00,451,78.0,139055.2,74134.05,5,2.0,0
CUST01431,2025-05-01 01:51:10.277364+00:00,719,38.0,12861.5,135826.44,8,4.0,0
CUST01432,2025-05-01 01:51:10.277364+00:00,549,80.0,56242.46,144275.66,4,4.0,0
CUST01433,2025-05-01 01:51:10.277364+00:00,416,37.0,88741.25,129722.2,7,3.0,0
CUST01434,2025-05-01 01:51:10.277364+00:00,811,75.0,232053.53,93892.54,10,4.0,0
CUST01435,2025-05-01 01:51:10.277364+00:00,634,62.0,155819.55,58387.6,9,1.0,0
CUST01436,2025-05-01 01:51:10.277364+00:00,717,39.0,126063.41,126526.56,10,1.0,0
CUST01437,2025-05-01 01:51:10.277364+00:00,594,80.0,47705.86,45144.83,8,4.0,0
CUST01438,2025-05-01 01:51:10.277364+00:00,670,47.0,139463.26,21450.57,9,,0
CUST01439,2025-05-01 01:51:10.277364+00:00,485,80.0,232252.39,13724.5,9,4.0,0
CUST01440,2025-05-01 01:51:10.277364+00:00,545,61.0,141577.33,60869.21,2,,0
CUST01441,2025-05-01 01:51:10.277364+00:00,567,84.0,41193.51,15693.6,0,1.0,0
CUST01442,2025-05-01 01:51:10.277364+00:00,536,75.0,249279.75,57349.65,1,1.0,0
CUST01427,2025-05-01 01:51:10.277364+00:00,663,26.0,57732.93,35643.41,6,1.0,0
CUST01426,2025-05-01 01:51:10.277364+00:00,815,70.0,119590.3,155218.9,6,4.0,0
CUST01425,2025-05-01 01:51:10.277364+00:00,703,65.0,208248.91,48009.58,3,2.0,0
CUST01424,2025-05-01 01:51:10.277364+00:00,323,,51959.33,38288.61,2,2.0,0
